date,hour_id,number_of_cells,cell_availability,sssr,s1_conn_est_success_rate,sarr,ul_packet_loss_rate,dl_packet_loss_rate,dl_uu_latency,dl_prb_utilization,ul_prb_utilization,dl_pdcp_user_throughput,ul_pdcp_user_throughput,cqi_avg,pmrrcconnmax,rrc_connected_users,rrc_connected_users_sum,cell_pdcp_dl_thp_mbps,cell_pdcp_ul_thp_mbps,dl_volume_gb,ul_volume_gb,cbra_success_rate,cbra_sr_2020,cfra_success_rate,rrc_setup_success_rate,erab_setup_success_rate,dl_qpsk_dist,dl_16qam_dist,dl_64qam_dist,dl_256qam_dist,ca_dl_pdcp_eu_thp,lte_active_user_dl,lte_active_user_ul,ca_dl_traffic_volume,pmcelldowntimeauto,pmcelldowntimeman,pmrrcconnestabsucc,pmrrcconnestabatt,pmrrcconnestabattreatt,pms1sigconnestabsucc,pms1sigconnestabatt,pmerabestabsuccinit,pmerabestabattinit,pmerabrelabnormalenbact,pmerabrelabnormalmmeact,pmerabrelabnormalenb,pmerabrelnormalenb,pmerabrelmme,pmpdcppktlostul,pmpdcppktreceivedul,pmpdcppktdiscdlpelr,pmpdcppktdiscdlho,pmpdcppktdiscdlpelruu,pmpdcppkttransdl,pmpdcplattimedl,pmpdcplatpkttransdl,pmprbuseddlfirsttrans,pmprbuseddlretrans,pmprbavaildl,pmprbuseduldtch,pmprbavailul,pmpdcpvoldldrb,pmpdcpvoldldrblasttti,pmuethptimedl,pmuethpvolul,pmuethptimeul,pmrrcconnlevsum,pmrrcconnlevsamp,pmschedactivitycelldl,pmpdcpvoluldrb,pmschedactivitycellul,pmpdcpvoldlsrb,pmpdcpvolulsrb,pmrasucccbra,pmraattcbra,pmrasucccfra,pmraattcfra,pmracontresonly,pmracontresandrrcrsp,pmrrcconnestabfaillic,pmcacapabledlsamp,pmcaconfigureddlsamp,pmpdcpvoldldrbca,pmpdcpvoldldrblastttica,pmradiothpvoldl,pmradiothpvoldlscell,pmradiothpvoldlscellext,pmuethptimedlca,pmuethptimeulca,pmuethpvolulca,pmlbsubratiosamp,pmuectxtrelscwcdma,pmcriticalborderevalreport,pmmacharqdlackqpsk,pmmacharqdlack16qam,pmmacharqdlack64qam,pmmacharqdlack256qam,pmactiveuedlsum,pmactiveueulsum,pmradiouerepcqidistr_0,pmradiouerepcqidistr_1,pmradiouerepcqidistr_2,pmradiouerepcqidistr_3,pmradiouerepcqidistr_4,pmradiouerepcqidistr_5,pmradiouerepcqidistr_6,pmradiouerepcqidistr_7,pmradiouerepcqidistr_8,pmradiouerepcqidistr_9,pmradiouerepcqidistr_10,pmradiouerepcqidistr_11,pmradiouerepcqidistr_12,pmradiouerepcqidistr_13,pmradiouerepcqidistr_14,pmradiouerepcqidistr_15,hosr_intraf,hosr_interf,pmhoexeattlteinterf,pmhoexeattlteinterflb,pmhoexeattlteintraf,pmhoexesucclteinterf,pmhoexesucclteinterflb,pmhoexesucclteintraf,pmhooscinterf,pmhooscintraf,pmhoprepattlteinterf,pmhoprepattlteinterflb,pmhoprepattlteintraf,pmhoprepsucclteinterf,pmhoprepsucclteinterflb,pmhoprepsucclteintraf,pmlbmeasrepue,pmlbqualifiedue,pmlbtpacceptedue,pmlbtpevalue,pmlbtpulacceptedue,pmhotooearlyhointerf,pmhotooearlyhointraf,pmhotoolatehointerf,pmhotoolatehointraf,pmhowrongcellinterf,pmhowrongcellintraf,pmhowrongcellreestinterf,pmhowrongcellreestintraf,pmcaredirectmeasrepue,pmcaredirectqualifiedue,pmhoexeattnonmob,pmhoexecattlteinterfcaredirect,pmhoexecsucclteinterfcaredirect,pmhoexesuccnonmob,pmhoprepattlteinterfcaredirect,pmhoprepattnonmob,pmhoprepsucclteinterfcaredirect,pmhoprepsuccnonmob,hosr_irat,pmhoexeattwcdma,pmhoexesuccwcdma,pmhoprepattwcdma,pmhoprepsuccwcdma,cqi_above_7,cqi_above_10,rssi,sinr_pusch,sinr_pucch,tx_rank,ue_rep_rank2,traffic_voice_2g,traffic_voice_3g,payload_dl_3g,payload_ul_3g,payload_total_3g,payload_total_4g
4/1/2020,10,53665,96.735235,77.38989507,78.5802697,0.294505714,0.044165439,0.056042543,4.748570744,30.79442497,5.866132466,3.561864877,0.416013768,9.093309426,3321,46.67013029,2480477.897,14.96806722,1.520954359,133719.385,13084.13769,71.97931279,,85.84896155,99.66301439,98.81815114,45.51321998,28.68316704,25.41636087,0.387252113,9.298599666,5.573287533,3.810305494,7374.746637,5697362,538362,283798266,288073829,3315970,217117473,276300239,197522277,199884611,576142,7056,2214585,190966696,4844758,32059473,72557445052,898076,25963784,41155764,1.213E+11,1.17308E+11,24703918399,3.53783E+12,6.874E+11,1.37208E+13,8.04878E+11,1.37208E+13,1.06947E+12,2.14769E+11,2.39959E+11,42676622663,1.02585E+11,1764918110,37816867,71450275655,1.04307E+11,68580203763,282551588,365741709,398646591,553834950,86496352,100754104,,,305884,32726664,32726664,58997973097,10651387305,1.08953E+12,18754243480,14258,5199340495,2259463,1452897,11279938,1876733,5769430,65253406598,41123751782,36440052609,555212740,3.98213E+11,2.61312E+11,129777888,188503637,352404451,776914789,2074620426,4265843911,7816091355,7687770622,9342741433,10013006243,8364659138,8587767616,7761162926,6011019091,3950921770,,96.97241398,98.198181,2143926,1184802,10829195,2133697,1183406,10676543,17754,1236986,2172864,1184929,11009969,2143942,1184809,10829286,2963950,2942597,,,,3713,45217,41131,256714,,48700,,41705,44071,43811,1204038,17710,17686,1202618,18033,1204488,17710,1204045,,0,0,0,0,0.798195685,0.448449213,-115.1671952,10.69625587,1.80859663,0.373418415,0.436167113,30101.82666,57650.05972,30196.12752,4817.180163,35013.30769,
4/1/2020,11,32618,98.31429736,96.67546652,97.18831893,0.248427136,0.038405614,0.053945624,5.225566395,41.74745443,7.999523,2.813525074,0.328342874,9.022376004,2736,52.03214407,1692402.702,15.28849269,1.486158419,107987.5036,10119.87219,73.70799439,,84.21930696,99.77962461,99.6920073,45.08988063,28.99099012,25.59584397,0.323285289,7.157450424,7.132486043,4.340526458,4352.374881,1594429,262450,163714358,165121470,1045529,159045467,163646690,147509150,147964871,363254,3379,979885,143027634,3574185,23316844,60688755559,989610,17633073,34516223,98451433740,1.08876E+11,20835230842,2.87553E+12,5.53829E+11,8.21453E+12,6.57124E+11,8.21453E+12,8.63695E+11,1.71558E+11,2.46004E+11,31059756378,94595494107,1137252160,21856723,56493169796,80693499577,54296701173,204615572,265477944,241048070,327031107,61693873,73253836,,,112107,18065263,18065263,34818999049,5252430620,8.80271E+11,11623150480,0,4130879947,1019299,461711,6634202,1895159,5150743,53850181516,34623513264,30568740133,386094868,4.02937E+11,2.35676E+11,83291254,133025622,278526563,633548714,1747246035,3624635861,6545855662,6462368615,7811042167,8284813604,6803277895,6927137599,6143282116,4701548180,2938331884,,96.87422387,98.90160857,2177220,1198693,10860806,2167407,1197356,10706912,18308,1213565,2191477,1198763,11052396,2177219,1198689,10860817,2970467,2948515,,,,3332,44502,44966,273091,,50353,,42828,46365,46119,1218989,19390,19368,1217630,19671,1219340,19390,1218985,,0,0,0,0,0.793305494,0.435907466,-115.2488887,10.59075492,1.941155508,0.385196996,0.453531942,31462.5886,66482.76389,29427.90119,4237.36823,33665.26942,
4/1/2020,12,53561,97.19295726,88.94484848,90.29526702,0.274405874,0.044162413,0.057926094,5.172164507,34.54115237,6.341347336,2.986942651,0.348822557,8.991256711,3515,43.9424058,2329203.909,15.13167867,1.495461603,136502.1349,12805.08146,74.14856487,,85.12587679,99.73036405,98.77076299,45.18261197,29.06181794,25.38368711,0.371882984,7.621319818,6.573303825,4.130019068,7261.707172,4270423,607785,234137599,236704196,1933571,208989647,231451386,185805176,188117587,506085,7000,1772935,180090676,5116716,33202296,75149047817,1181895,27517598,41930138,1.2186E+11,1.25484E+11,24261453437,3.6347E+12,6.98479E+11,1.2545E+13,7.95521E+11,1.2545E+13,1.09174E+12,2.13609E+11,2.93991E+11,39505931183,1.13255E+11,1516144256,34502987,72149572369,1.02097E+11,68271177452,272934344,343727207,340066152,458628097,83008231,97512336,,,144583,29699275,29699275,58093657373,9526278180,1.11163E+12,19095589297,0,6372568053,1719383,877597,10329439,1970769,6034145,66901130731,43031343174,37585196953,550640856,4.74261E+11,2.81961E+11,116296696,183033501,364570405,833891797,2254752196,4591268798,8190777194,7993430699,9605004327,10144192988,8340035395,8457206890,7537200651,5744354450,3668730711,,97.02567776,98.3287183,2161907,1190289,10573469,2152811,1188969,10423830,18603,1192890,2189396,1190819,10743403,2161901,1190286,10573499,2922851,2901123,,,,3229,43657,44887,281096,,49222,,41792,44344,44135,1209617,18992,18972,1208277,19545,1210700,18992,1209614,,0,0,0,0,0.788085303,0.432523392,-115.1433356,10.64522527,1.836782409,0.375207052,0.44396569,30778.27773,58544.69167,30721.6097,4459.505314,35181.11501,
4/1/2020,13,53418,97.9382464,98.04051994,98.3647745,0.215474115,0.045628915,0.054010151,4.87779933,40.67648018,7.220364739,3.129612516,0.378229212,8.929579087,2331,45.5213956,2398542.804,15.10001321,1.519974966,171176.1884,16057.10934,76.91504265,,85.1142817,99.86519249,99.8048995,44.55258121,29.49738771,25.54717602,0.402855069,7.398435127,6.20482751,3.990358134,10743.95766,3216993,645857,253174524,255042132,1525849,248917348,253055374,233685078,234141890,498786,5938,1255103,227385726,5597980,42753988,93656576561,1842415,34221898,47210827,1.54101E+11,1.52937E+11,31353767832,4.60086E+12,8.64212E+11,1.34354E+13,9.70088E+11,1.34354E+13,1.36907E+12,2.64174E+11,3.53045E+11,48957593414,1.29439E+11,1686336003,37044910,90666712262,1.28055E+11,84248302515,340954219,401563950,390957835,508298275,110021937,129263779,,,6581,32011219,32011219,85951661268,14136228410,1.39486E+12,28627299556,0,9706840923,5084069,1946435,11130916,2102013,6990361,85305326371,56478978707,48915464126,771351113,5.62571E+11,3.36181E+11,134697832,221646916,440822572,1037259813,2828620930,5740453028,10187324360,9786246367,11717706954,12252474255,10007637088,10057201991,8909805529,6660447645,4224890883,,96.98939839,98.53671219,2061534,1126362,10163843,2053444,1125279,10022992,16982,1139784,2083937,1126443,10333995,2061533,1126356,10163729,2831182,2809883,,,,2604,42293,40207,256746,,46823,,39670,40455,40161,1143454,16634,16613,1142350,17115,1144016,16634,1143448,,0,0,0,0,0.781430532,0.423109569,-114.5352341,10.70029713,1.806576254,0.374907942,0.448776994,24924.64267,53909.36389,28315.00309,3850.799228,32165.80232,
4/1/2020,14,53565,97.4539122,97.96912993,98.24936798,0.214147907,0.040046322,0.053529837,4.870386579,40.96023836,7.246440819,1.916206574,0.379636789,8.929038648,3365,45.61510077,2411269.895,10.44737252,1.532033414,121294.5638,16512.96178,76.80864424,,85.57482588,99.86372038,99.85084495,44.83886788,29.43259492,25.28307562,0.445461589,7.026149039,6.2404656,3.994346009,11487.94854,4191686,645145,256511549,258018330,1156731,251806627,256293381,236423931,236777096,497526,10185,1315722,229562762,6205785,26432151,65977509110,1040154,24664209,33350517,1.10262E+11,1.11126E+11,22816722716,4.6939E+12,8.77992E+11,1.36032E+13,9.85747E+11,1.36032E+13,9.7001E+11,2.76722E+11,3.61802E+11,49312806612,1.29895E+11,1713840622,37571782,92847283133,1.31695E+11,85960769761,346355546,408922674,397712374,517796373,112469289,131428008,,,41636,32489549,32489549,91903588283,15849272232,1.42217E+12,30335916795,0,10824466664,4533316,2169342,8229805,1983728,6645744,60703909381,39846536256,34228819856,603076331,5.7941E+11,3.43357E+11,137056295,224673290,448452155,1058880575,2885326426,5878306118,10428788487,10068387981,12053339732,12591189213,10276225884,10315525440,9139557296,6800623695,4311027465,,96.97032785,98.66421347,2001696,1107524,9898818,1993916,1106362,9764471,15977,1113889,2020905,1107589,10069533,2001690,1107526,9898806,2795904,2774639,,,,2629,38834,38902,247235,,45106,,38346,41367,41104,1126670,18136,18122,1125494,18516,1127115,18136,1126672,,0,0,0,0,0.782011397,0.422728998,-114.4472225,10.76296248,1.791998431,0.377217269,0.449541496,28252.049,60516.3125,27320.82451,3663.200024,30984.02454,
4/1/2020,15,53634,98.1088791,98.35520054,98.61225024,0.195231701,0.040881286,0.052072796,4.680794023,40.56295957,6.994839007,3.307755403,0.399184966,8.934813978,2923,45.14302675,2395549.817,15.12654727,1.509222481,174959.6288,16140.76594,76.97705476,,86.19280206,99.8595635,99.87960031,44.27714412,29.59694913,25.68177356,0.444133192,7.331226892,5.851836385,3.81095399,11937.95434,2925901,688570,259414503,260715797,936469,255614296,259211503,240952685,241243141,465568,6118,1221636,234797341,5584204,38930716,95189765973,3324632,35106296,43708940,1.57658E+11,1.50784E+11,32213415418,4.69164E+12,8.74539E+11,1.37223E+13,9.59855E+11,1.37223E+13,1.39933E+12,2.70723E+11,3.412E+11,47863615830,1.19903E+11,1706540215,37802964,92508230041,1.28716E+11,85285974239,346915451,410617847,400441720,520209199,114947525,133360933,,,85418,32706264,32706264,95503634700,16267419938,1.42564E+12,31493455049,0,10808042900,3692721,2101049,11373139,1875818,6215590,87052770673,58190212502,50492631992,873205028,5.41343E+11,3.25021E+11,135899262,218489625,437109970,1039783402,2836812635,5772506379,10259097171,9858376181,11802848326,12335000298,10090179790,10131823661,9002858983,6722065804,4280424677,,96.91147935,98.73795699,1938226,1082892,9688109,1930397,1081783,9555785,16009,1084494,1955090,1082957,9860431,1938245,1082896,9688215,2780661,2759136,,,,2404,38692,37112,233536,,44336,,37917,42231,41976,1102350,18530,18510,1101221,18947,1102832,18531,1102355,,0,0,0,0,0.781932322,0.42378808,-114.4604732,10.87026068,1.797600583,0.3768533,0.450069167,26007.92465,56052.07639,26127.75226,3396.998957,29524.75122,
4/1/2020,16,53668,98.17824877,98.641816,98.88107693,0.197894498,0.043069201,0.052118502,4.729588995,40.53132769,7.124525674,3.277040089,0.387440413,8.931657548,2528,46.15721915,2454322.464,15.06495276,1.534212494,173027.3604,16353.20007,77.02994985,,86.71887172,99.87761661,99.88026849,44.4629865,29.52259526,25.57372256,0.440695688,7.143231954,5.912803949,3.905891238,12068.30504,2783197,670029,264675693,265826151,826142,261574160,264534093,246769478,247065293,482779,6383,1230923,240200335,5751966,40784559,94654631045,1210379,35779512,44350989,1.55988E+11,1.50218E+11,31761238069,4.64463E+12,8.70022E+11,1.36059E+13,9.69356E+11,1.36059E+13,1.38386E+12,2.65471E+11,3.41282E+11,48868184480,1.26131E+11,1730486996,37491145,91859844568,1.30409E+11,85000653075,354663756,416536611,408644957,530501393,120467105,138916827,,,53374,32409149,32409149,96546440315,16169282458,1.40966E+12,31894581334,0,11252211657,3921870,1614626,11283524,1855320,5999174,86660954492,57541260396,49844677141,858941604,5.43149E+11,3.32003E+11,143373060,223165857,446071683,1054736909,2871983783,5815797286,10309258281,9892354704,11832760041,12386566748,10131130991,10166598144,9044918205,6760213701,4307219993,,97.01370511,98.93709216,2019101,1145149,10599329,2010841,1144067,10455648,18081,1187227,2032443,1145235,10777447,2019100,1145155,10599281,2904217,2883283,,,,2758,40367,42286,261345,,51417,,43617,43257,43002,1163897,18112,18093,1162796,18429,1164300,18111,1163902,,0,0,0,0,0.781263978,0.423647262,-114.3770363,10.83703804,1.780963192,0.377449761,0.450157261,28457.48611,59355.8875,26333.07825,3497.23534,29830.31359,
4/1/2020,17,53653,98.11940313,99.33718644,99.58361928,0.205530924,0.046519569,0.054184922,5.17564072,43.04538822,7.698046869,2.706895337,0.334735529,8.871916624,2691,48.4882808,2574784.621,15.08649594,1.567560612,182338.0276,17594.14898,76.6429301,,86.69282625,99.87843644,99.87394709,44.32716801,29.69147133,25.55186632,0.429494344,5.997326058,7.075475128,4.351570017,12963.87601,2841434,736725,266107928,267128378,696566,264840836,265948193,250068932,250384549,507625,7192,1109756,243154310,6217463,48195477,1.03554E+11,1478882,38976233,47830644,1.62846E+11,1.74054E+11,33629480845,4.93665E+12,9.34759E+11,1.36401E+13,1.05002E+12,1.36401E+13,1.45834E+12,2.83516E+11,4.34013E+11,51750044737,1.546E+11,1823834121,37613916,96665515410,1.40332E+11,89522514125,360315294,421224755,416151578,542974515,125433533,144687327,,,60,32543212,32543212,1.03711E+11,17130197342,1.48583E+12,34912994227,0,14436568884,4586490,2056874,11321219,1888884,6221537,93184250701,62417195404,53714947813,902879892,6.83954E+11,3.89563E+11,156115626,254146598,510968760,1210699973,3305031855,6642420992,11508318953,11102361288,13199842703,13717638665,11093938010,11072221862,9762579329,7185282996,4511539334,,96.83320578,99.11361586,2073284,1203685,10110715,2064824,1202318,9958987,18212,1181631,2083300,1203797,10284640,2073294,1203686,10110674,2932590,2910317,,,,2535,42432,45061,274333,,52564,,44330,42124,41903,1222312,17660,17637,1220922,17989,1222753,17661,1222314,,0,0,0,0,0.775852833,0.414561185,-114.2244058,10.63022621,1.749350762,0.372234926,0.4480815,33995.04828,65932.18194,27106.86734,3658.289644,30765.15699,
4/1/2020,18,36880,97.87810641,99.18072124,99.45747021,0.223577898,0.059576586,0.053564954,5.0549538,42.00853284,7.057809893,2.754518083,0.346629335,8.789121813,2495,44.98738345,1637686.057,14.96657031,1.613199517,119014.6358,11497.13485,79.94129107,,87.92709051,99.8818322,99.8397198,43.16257418,30.21021158,26.15070882,0.476505425,5.942473751,6.697332311,4.290320991,10807.28282,2282894,495401,175302344,175969985,460245,174208388,175158676,166092646,166359287,364719,7879,864066,161208201,4580163,40271926,67556629579,2133686,27726904,26031376,1.04288E+11,1.0494E+11,20759759630,3.22128E+12,5.96709E+11,9.08861E+12,6.41457E+11,9.08861E+12,9.51865E+11,1.83313E+11,2.79015E+11,33536314312,96749786872,1162717595,25845415,63599400926,91714581215,56852596518,252181032,262497606,309257641,386855950,100782826,114620904,,,62,23098001,23098001,86458262565,13843968451,9.69898E+11,29349175614,0,12219539733,4498477,1902209,7451975,719764,3420959,60522496410,42360713110,36668484460,668155188,4.25946E+11,2.43916E+11,99866512,167996143,333577476,819774560,2238684217,4413741218,7551105536,7077544002,8373299991,8611171200,6922471656,6827644336,6023151954,4318781780,2716364549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76502437,0.403163301,-113.7048421,10.70507709,1.655946308,0.36120446,0.439087752,40051.58739,67594.45,27757.30009,3793.40185,31550.70194,
4/1/2020,19,36818,97.99923988,99.2716995,99.59182239,0.269678492,0.069627711,0.05633077,5.594577988,45.15766804,8.208009949,2.15058448,0.294517331,8.736227077,2807,48.73456944,1773756.743,14.55009921,1.697123687,124831.9924,13212.52766,79.49058745,,87.63320141,99.85729539,99.82101428,43.44848399,30.17018893,25.93214879,0.449178294,4.607852542,8.417456358,4.998593945,11164.79038,2138514,464699,169888375,170588731,457571,169111407,169804511,160763133,161051392,426012,9078,929476,155353327,5053756,52976277,76032071338,1067763,31019849,31637166,1.13062E+11,1.42398E+11,25452892142,3.44009E+12,6.41336E+11,9.03817E+12,7.41854E+11,9.03817E+12,9.98405E+11,2.00444E+11,3.71044E+11,38026423473,1.29114E+11,1251580695,25681579,68618456626,1.05438E+11,62127733068,250588297,261773876,310635475,390782714,102898679,117419742,,,775,22951630,22951630,89318323063,14831967400,1.01873E+12,30064923196,0,16165091002,5436755,3241718,7413169,764717,3653199,68695509292,47701468578,41000790012,710186612,5.77593E+11,3.10551E+11,111935501,196816037,395891021,964712468,2638075263,5183406578,8680902165,8247784877,9715263735,9935407140,7880132968,7731588410,6749618272,4754764216,2926269272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761251794,0.394709756,-113.4125521,10.39127425,1.578845396,0.359312458,0.436202255,57456.89788,107506.9111,30082.01454,4408.121497,34490.13604,
4/1/2020,20,15729,98.15492479,99.19526548,99.61637659,0.323178368,0.068794957,0.053367089,6.090025805,50.82996919,9.91827029,1.720998236,0.235699462,8.817951424,2763,60.02973783,934227.4293,14.64183121,1.728473343,62387.73541,6841.931517,80.01163224,,87.17979772,99.79941334,99.77740735,43.05100378,29.79783073,26.75934198,0.391823504,3.558109876,10.55149125,5.869165025,4144.450422,894874,130676,80761305,81142077,218450,80416620,80726305,76363168,76533526,242340,5598,522931,73429315,2766379,28131031,40862992436,385264,12515656,18183419,58215186471,89510020452,14697806432,1.70669E+12,3.29451E+11,4.00579E+12,3.97305E+11,4.00579E+12,4.98986E+11,1.07451E+11,2.27504E+11,19249912732,81671432785,660678050,11005846,34079451871,54610643018,31594726772,116301085,124809121,161537347,201892328,54844571,62909725,,,1346,9444262,9444262,33155603372,5222878447,5.10043E+11,11057810637,0,7850439109,2815246,2107046,3049969,558825,1911834,35595956616,24637806245,22125485881,323972294,3.59589E+11,1.85435E+11,51610475,94496763,201241630,484927165,1336331131,2685507686,4630541783,4429177561,5322635124,5496807890,4374287019,4350163767,3804152052,2712589265,1624898272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77199998,0.405441028,-113.4426657,10.22171367,1.666590273,0.363362728,0.435326794,58126.58508,121713.8514,30680.15757,4456.664629,35136.82219,
4/1/2020,21,15762,98.07926021,,,0.292259293,0.056663647,0.04741916,5.760367447,50.67366622,9.51859095,1.811058579,0.269202925,8.824635409,,,,,,62921.28459,6660.16253,,,86.90656604,,99.8037895,42.50354305,30.0921539,26.99503788,0.409265175,3.669399795,,,4269.097231,898447,174363,,,,,,71454571,71595048,205480,4597,459601,69034759,2385989,22827149,40262523743,451186,11139525,16064884,58293906294,83580214533,14509528307,1.71036E+12,3.26513E+11,4.0196E+12,3.82609E+11,4.0196E+12,5.03263E+11,1.07125E+11,2.18733E+11,18305202996,67997786391,,,,53163210683,,106988648,118089560,,188538844,49045233,56434439,,,,9477293,9477293,34152777844,5316824048,,11469895486,0,7858493325,2451564,959420,3059026,,1664867,35027139517,24798922572,22246591464,337275139,3.38213E+11,1.65772E+11,47161428,86540004,185097982,454430286,1267126029,2579309695,4490961834,4279397686,5156823747,5328344444,4233156679,4202567164,3678953716,2613345468,1561676024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773169383,0.405570591,-113.5902809,10.36457488,1.707241486,0.362320693,0.435723881,42702.09179,113007.3556,30836.46317,4183.846938,35020.3101,
4/1/2020,22,15806,98.17642512,99.4438681,99.68788521,0.235575926,0.043075474,0.039786193,5.07895969,48.1374442,8.37403772,2.268847092,0.326379832,8.854891339,1894,48.2838787,754756.0521,15.18302919,1.638079902,60824.76275,5968.851412,79.75431889,,85.74725502,99.90338279,99.85169282,42.00486954,30.30093287,27.24837933,0.445818264,4.518464145,8.072799656,4.445729768,4228.986236,848187,173438,68777326,68997512,153671,68385332,68599441,64975190,65071696,150649,3489,365042,63242559,1822684,15669749,36361756708,461647,8775889,12899762,55618517056,66833463946,13158888440,1.63378E+12,3.07442E+11,4.03267E+12,3.37697E+11,4.03267E+12,4.86504E+11,1.01156E+11,1.69843E+11,15676329629,48030938432,535343063,11087408,32042585352,47642672036,29084461622,94593367,108139256,133431089,167302650,40656399,47414228,,,0,9508146,9508146,33831889891,5179606611,4.96619E+11,11387884073,0,6341155393,1818802,461304,3070414,378046,1297628,32093067022,23150884170,20818635404,340619447,2.58673E+11,1.29302E+11,39200122,71450330,150443584,375371555,1060781245,2175528516,3854398023,3631422761,4388891867,4559019317,3644594936,3625472172,3189074648,2277933164,1376313797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77550271,0.410035774,-113.9867558,10.72110018,1.803245703,0.365093862,0.436960224,25836.09167,88839.32083,29868.92769,3690.370373,33559.29806,
4/1/2020,23,15834,98.25190442,99.53046336,99.72007089,0.17516673,0.034076341,0.033479233,4.420560282,42.76225652,6.777492622,3.247251421,0.39966023,8.945714866,1491,39.62421926,621355.7036,15.51008434,1.534185256,55429.99659,4895.673562,79.51488414,,86.24013943,99.91842904,99.89134255,41.80246012,30.11898247,27.5899235,0.488633905,6.617294656,5.865961628,3.610713979,3893.069323,782617,197257,62004550,62194659,139490,61716708,61889956,58553547,58617239,100771,2555,261764,57361243,1364222,10235255,30026014742,373550,6774632,9617716,50061734730,48446695691,10959401660,1.45767E+12,2.696E+11,4.03925E+12,2.7376E+11,4.03925E+12,4.43357E+11,89623370826,1.08933E+11,12369678056,30950485273,439469878,11090941,28585102439,39068617222,25465384366,82622921,96771271,115214529,144896808,32800284,38033663,,,0,9526223,9526223,31144554580,4722058685,4.52086E+11,10411978386,108977,3992945345,632523,370946,3078916,296219,976697,27065430844,19500843604,17863378481,316371025,1.67679E+11,91948219299,29347482,50940529,107865663,272479111,778221353,1604872961,2960343187,2741794001,3339883708,3518994878,2863092717,2875215052,2571744300,1878284616,1156537013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7830223,0.424113507,-114.6026087,11.22794608,1.93002516,0.373979058,0.442043527,15497.18851,51246.69583,25159.87928,2818.489466,27978.36875,
4/2/2020,0,36541,98.21187406,99.64122588,99.78970197,0.122614916,0.034189045,0.030741296,3.950482786,33.61082696,4.66021126,4.819041678,0.531072396,8.994833626,1611,28.35218099,1017806.855,15.64133253,1.475774527,97399.69126,7823.574926,79.85584438,,87.35392733,99.93407673,99.91707962,41.69235891,30.12467206,27.54953567,0.633433353,9.814040689,4.103899148,2.92493948,8929.806205,1889389,359385,113522327,113811514,214300,113252170,113490839,107241671,107330670,129005,3530,338913,105608525,2143000,16058752,46954402362,289354,12348410,13777606,85901549496,65758863185,16645778945,2.50753E+12,4.43193E+11,8.77909E+12,4.09124E+11,8.77909E+12,7.79048E+11,1.50518E+11,1.30426E+11,19585623399,36879385108,704543844,24849723,49807035011,62417234069,42294559850,149133051,171365342,188429846,235962499,48978781,56069352,,,0,22116848,22116848,71438449636,11669425578,7.92986E+11,23387165809,129903,6090154499,2566267,4910709,7154792,283368,1373035,43544421296,31462873438,28773344066,661571797,2.04403E+11,1.23709E+11,46923639,75126925,155353962,394096445,1138551127,2369643281,4427596157,4066929273,4949106820,5265411949,4345723152,4356474442,3952371740,2904823180,1853834427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786429986,0.432068915,-114.8968736,11.7743386,1.927198942,0.384198965,0.451196729,9067.961273,33057.76111,21197.58167,2230.478954,23428.06062,
4/2/2020,1,36901,98.23328684,99.49663814,99.67039155,0.097888468,0.031566546,0.027805275,3.62919301,27.2534635,3.38184885,7.168283178,0.62665592,9.185885281,1419,22.99914833,838162.8642,16.24213661,1.38403778,86057.33117,6045.797027,79.85150243,,89.39477658,99.94005447,99.88554892,40.90060152,29.68745314,28.66915224,0.742793088,14.02824781,2.983808816,2.488253302,7711.580696,1943312,363155,108840248,109095514,189982,108365789,108724153,102244484,102361638,97498,3270,309448,100832543,1799655,11695277,37037898359,486287,9736797,10481944,74443683076,47164293981,12995807567,2.10857E+12,3.65974E+11,9.07973E+12,3.07063E+11,9.07973E+12,6.8832E+11,1.30879E+11,77764899266,14904530391,23784232966,592832579,25776284,42378668388,48209262190,34832331080,138528207,157114027,173119390,216801669,42762180,47835211,,,0,23042487,23042487,61692645570,10303650409,6.9962E+11,19935490357,14608,3663251168,2317218,1401808,7457251,232376,1099336,33904237042,24609184488,23765071840,615732581,1.2645E+11,86671662839,34221750,48415796,98848986,251649639,756389220,1622583332,3266709974,2979583865,3684687729,4041569145,3435296043,3512926666,3269556165,2492936950,1631580999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804708862,0.460767725,-115.5611674,12.30035442,2.072271973,0.40427757,0.464456913,5490.489251,18371.81944,16565.09889,1609.554245,18174.65313,
